,MAE
"('N-HEX-01', 'N-BUT-04')",0.2555725626099737
"('N-HEX-01', 'ISOPR-02')",2.030627341297945
"('N-HEX-01', 'GLYCE-02')",18.27390572206079
"('N-HEX-01', 'ISOBU-03')",0.53902854408861
"('N-HEX-01', '1-DEC-01')",1.1009846571434032
"('N-HEX-01', 'DIOCT-01')",5.566312136764619
"('N-HEX-01', 'ADIPO-01')",15.501405782083552
"('N-HEX-01', '2-MET-07')",1.4367459223995738
"('N-HEX-01', '1-OCT-04')",3.5976497072452815
"('N-HEX-01', '2:2-D-02')",
"('N-HEX-01', 'N-BUT-05')",0.15804994997418045
"('N-HEX-01', '1-HEP-02')",
"('N-HEX-01', 'TERT--03')",0.09500494896730749
"('N-HEX-01', 'BENZY-02')",15.71752301581601
"('N-HEX-01', '3-MET-04')",0.20219988860529012
"('N-HEX-01', '2:2:4-02')",
"('N-HEX-01', 'CIS-D-01')",2.0344891116138655
"('N-HEX-01', '1-ETH-01')",
"('N-HEX-01', 'D-LIM-01')",6.984639253365373
"('N-HEX-01', '2-NIT-01')",3.1674014258022702
"('BENZE-01', 'N-HEP-01')",0.32693535839190746
"('BENZE-01', 'CYCLO-01')",0.2028644030499163
"('BENZE-01', 'N-OCT-01')",0.810107520819649
"('BENZE-01', 'TOLUE-01')",0.09639882758029393
"('BENZE-01', 'METHY-02')",0.46792877430758584
"('BENZE-01', '1-HEX-01')",0.5015004419184445
"('BENZE-01', 'ETHYL-01')",1.0242045507453688
"('BENZE-01', 'N-PEN-01')",0.8726024391700662
"('BENZE-01', '1-HEP-01')",0.43784758993578465
"('BENZE-01', 'ETHAN-01')",0.664031649228783
"('BENZE-01', 'METHA-01')",0.9479735514114122
"('BENZE-01', '1-OCT-01')",0.6025058992764278
"('BENZE-01', 'N-NON-01')",1.4299797072533857
"('BENZE-01', 'CYCLO-02')",0.4373000715130915
"('BENZE-01', 'METHY-01')",0.35326247138325434
"('BENZE-01', 'ACETO-01')",0.4592514767599223
"('BENZE-01', 'ETHYL-02')",0.20078114226117805
"('BENZE-01', 'N-HEX-02')",4.582956396301167
"('BENZE-01', 'SQUAL-01')",13.43744313077086
"('BENZE-01', 'CHLOR-01')",0.06260910602720868
"('BENZE-01', 'N-BUT-01')",1.1613653201433345
"('BENZE-01', 'CARBO-01')",0.31485353673225414
"('BENZE-01', 'ETHYL-03')",0.24604385026399003
"('BENZE-01', '1-PRO-01')",0.5807670416544931
"('BENZE-01', 'ACETO-02')",0.2676016901977927
"('BENZE-01', 'P-XYL-01')",0.4726707107934319
"('BENZE-01', 'M-XYL-01')",0.42714519789333505
"('BENZE-01', 'ISOPR-01')",0.7234296738289768
"('BENZE-01', '2-MET-01')",0.2016948984145023
"('BENZE-01', '2-MET-02')",0.4355937673635918
"('BENZE-01', '2:2:4-01')",0.4281854374736331
"('BENZE-01', '2-MET-03')",0.22754923279527078
"('BENZE-01', 'O-XYL-01')",0.6963769872497936
"('BENZE-01', 'DICHL-01')",0.5541545233871064
"('BENZE-01', '1:2-D-01')",0.02755438133636581
"('BENZE-01', '2:4-D-01')",0.6231695266947143
"('BENZE-01', '1-OCT-02')",5.284159379758979
"('BENZE-01', '2-MET-04')",2.079116973290564
"('BENZE-01', 'SULFO-01')",4.723595439227684
"('BENZE-01', 'N-MET-01')",1.001078495872743
"('BENZE-01', 'CYCLO-03')",0.10945049772955184
"('BENZE-01', '2:3:4-01')",0.8963925436797126
"('BENZE-01', 'TETRA-01')",0.3571043064168882
"('BENZE-01', 'NITRO-01')",0.2408071264419852
"('BENZE-01', '1:4-D-01')",0.7685580369093514
"('BENZE-01', 'N-PRO-01')",0.31263632711338896
"('BENZE-01', 'N-DEC-01')",0.9055001157902564
"('BENZE-01', 'N:N-D-01')",0.8853811373169954
"('BENZE-01', 'CHLOR-02')",0.25552796908393294
"('BENZE-01', 'N-OCT-02')",5.788498019287928
"('BENZE-01', '2:5-D-01')",0.9694369846939315
"('BENZE-01', 'METHY-03')",0.14582491207474965
"('BENZE-01', '1-CHL-01')",0.02979382705288659
"('BENZE-01', 'DI-N--01')",11.700784019533533
"('BENZE-01', 'DIMET-02')",3.4011195304770827
"('BENZE-01', 'DIETH-02')",0.37503444641077516
