,MAE
"('N-HEX-01', '2-BUT-01')",0.8704436174350346
"('N-HEX-01', 'N-MET-03')",18.456895971969306
"('N-HEX-01', 'ISOBU-01')",1.6084433673186098
"('N-HEX-01', 'METHY-07')",0.7265723233262675
"('N-HEX-01', 'ETHYL-05')",1.2358602108142482
"('N-HEX-01', 'ETHYL-06')",1.0344479327731793
"('N-HEX-01', 'METHY-08')",0.7325132429075364
"('N-HEX-01', 'PROPY-02')",21.240229404156203
"('N-HEX-01', 'METHY-09')",1.5762241558223218
"('N-HEX-01', 'N-BUT-03')",0.4649850006215425
"('N-HEX-01', '1-HEX-02')",5.973897177440429
"('N-HEX-01', '2-PYR-01')",16.471055221369763
"('N-HEX-01', 'N-TRI-01')",9.327066665815067
"('N-HEX-01', 'QUINO-01')",13.532532270126085
"('N-HEX-01', 'DIETH-04')",5.732577546243893
"('N-HEX-01', 'TRI-N-01')",19.725909193667643
"('N-HEX-01', 'CYCLO-04')",0.9480670697417898
"('N-HEX-01', '3-MET-01')",0.8005646389129747
"('N-HEX-01', 'TRICH-01')",0.5692187109169993
"('N-HEX-01', 'CYCLO-05')",4.2992593275984525
"('N-HEX-01', 'N-HEX-03')",5.655414009776341
"('N-HEX-01', 'TRI-O-01')",39.85898293614277
"('N-HEX-01', '1-OCT-03')",8.898613127931583
"('N-HEX-01', 'N-HEX-04')",10.936847748999014
"('N-HEX-01', 'METHY-10')",6.598459994724991
"('N-HEX-01', 'BROMO-01')",1.630025962923598
"('N-HEX-01', 'CARBO-02')",0.5165877506312152
"('N-HEX-01', 'TRANS-01')",
"('N-HEX-01', '2-MET-05')",3.8599028291275426
"('N-HEX-01', 'N-DOD-01')",1.8034761186873178
"('N-HEX-01', 'N-PEN-02')",0.8554598297684154
"('N-HEX-01', 'TERT--02')",1.6248796618179766
"('N-HEX-01', 'PIMEL-01')",21.087853004938083
"('N-HEX-01', 'STYRE-01')",3.5276080845682913
"('N-HEX-01', '2:2-D-01')",1.1135119096236734
"('N-HEX-01', 'BUTYR-01')",2.5723208667368618
"('N-HEX-01', 'CYCLO-06')",
"('N-HEX-01', '1:6-H-01')",21.2492923839326
"('N-HEX-01', 'GLYCE-01')",39.18803159452388
"('N-HEX-01', 'BENZO-01')",59.566578077777656
"('N-HEX-01', 'SEBAC-01')",22.230687963507098
"('N-HEX-01', 'NITRO-03')",5.556691351885342
"('N-HEX-01', 'LACTI-01')",27.92827141995945
"('N-HEX-01', 'PHENA-01')",14.877171229580856
"('N-HEX-01', '2:3-D-01')",1.194684334395851
"('N-HEX-01', '2-MET-06')",1.1635204541360034
"('N-HEX-01', 'STEAR-01')",3.9767234581261612
"('N-HEX-01', 'BEHEN-01')",9.905143837443955
"('N-HEX-01', 'FORMA-01')",122.68677733010755
"('N-HEX-01', 'DIBUT-02')",5.251267462953978
"('N-HEX-01', 'DODEC-01')",6.9616755967976625
"('N-HEX-01', 'GAMMA-01')",30.777733121087405
"('N-HEX-01', '1:2:2-01')",76.76601621893963
"('N-HEX-01', '1-MET-01')",6.42409153915964
"('N-HEX-01', 'FLUOR-01')",0.21960241646057096
"('N-HEX-01', 'CYCLO-07')",0.2373474836205349
"('N-HEX-01', '1:2-D-02')",7.57820931278706
"('N-HEX-01', 'CIS-1-01')",
"('N-HEX-01', 'N-DOT-01')",
"('N-HEX-01', 'FURAN')",226.76337605635263
"('N-HEX-01', 'BUTYL-01')",0.6348628143747855
"('N-HEX-01', 'ACETA-02')",4.601206400533261
"('N-HEX-01', '1-CHL-02')",1.5566773678610462
"('N-HEX-01', 'N-PRO-02')",2.1462673610638445
"('N-HEX-01', '3-MET-03')",
"('N-HEX-01', 'METHY-11')",0.4004934230838154
"('N-HEX-01', '1:1:1-01')",0.0224119139979139
"('N-HEX-01', '1-NIT-01')",4.873205401745642
"('N-HEX-01', 'ETHYL-07')",4.489056695624906
"('N-HEX-01', 'ISOBU-02')",0.5260774115063107
"('N-HEX-01', '2:3-D-02')",
"('N-HEX-01', 'N-DOC-01')",5.854090019992017
"('N-HEX-01', '1-HEX-03')",2.8821181764259434
"('N-HEX-01', '1:3-B-01')",3.5135824144818693
"('N-HEX-01', 'BIS-C-01')",26.808741634551893
"('N-HEX-01', 'CAPRO-01')",27.061266339995374
"('N-HEX-01', 'CYCLO-08')",7.069813797381961
"('N-HEX-01', 'CYCLO-09')",1.0869234480216947
"('N-HEX-01', '1-BUT-01')",0.8025892366420342
"('N-HEX-01', 'GLUTA-01')",25.704166771979747
"('N-HEX-01', 'DIISO-02')",7.345741900892127
"('N-HEX-01', 'PROPA-01')",2.021312791932516
"('N-HEX-01', '1-TET-01')",5.521912320343338
"('N-HEX-01', '1-EIC-01')",5.807077573970469
"('N-HEX-01', 'BENZY-01')",6.824913465491124
"('N-HEX-01', 'TRANS-02')",2.530831940190037
"('N-HEX-01', 'N-BUT-04')",0.2550429424445082
"('N-HEX-01', 'ISOPR-02')",0.8385758032519022
"('N-HEX-01', 'GLYCE-02')",15.83013483159095
"('N-HEX-01', 'ISOBU-03')",1.5837954132179093
"('N-HEX-01', '1-DEC-01')",0.7690108118395881
"('N-HEX-01', 'DIOCT-01')",4.688341954272088
"('N-HEX-01', 'ADIPO-01')",16.25522822867818
"('N-HEX-01', '2-MET-07')",0.8343120968763871
"('N-HEX-01', '1-OCT-04')",3.5705719733812327
"('N-HEX-01', '2:2-D-02')",
"('N-HEX-01', 'N-BUT-05')",0.1980241590085179
"('N-HEX-01', '1-HEP-02')",
"('N-HEX-01', 'TERT--03')",0.3688650545717961
"('N-HEX-01', 'BENZY-02')",15.593327713156576
"('N-HEX-01', '3-MET-04')",0.4351897878687547
"('N-HEX-01', '2:2:4-02')",
"('N-HEX-01', 'CIS-D-01')",1.426324282274229
"('N-HEX-01', '1-ETH-01')",
"('N-HEX-01', 'D-LIM-01')",7.817985245638349
"('N-HEX-01', '2-NIT-01')",3.8391483398584656
"('BENZE-01', 'N-HEP-01')",0.5467286727562324
"('BENZE-01', 'CYCLO-01')",0.12968274613591219
"('BENZE-01', 'N-OCT-01')",1.2776051215860713
"('BENZE-01', 'TOLUE-01')",0.07807524547798302
"('BENZE-01', 'METHY-02')",0.4518264425223833
"('BENZE-01', '1-HEX-01')",0.3186750888498769
"('BENZE-01', 'ETHYL-01')",1.0798859207936975
"('BENZE-01', 'N-PEN-01')",0.8824314565250783
"('BENZE-01', '1-HEP-01')",0.48805048956023395
"('BENZE-01', 'ETHAN-01')",0.6322750517719302
"('BENZE-01', 'METHA-01')",0.8659716410055913
"('BENZE-01', '1-OCT-01')",0.7256874087455566
"('BENZE-01', 'N-NON-01')",2.317495962692545
"('BENZE-01', 'CYCLO-02')",0.1839653293149808
"('BENZE-01', 'METHY-01')",0.22430227308724524
"('BENZE-01', 'ACETO-01')",0.4497467549268636
"('BENZE-01', 'ETHYL-02')",0.06809575624292319
"('BENZE-01', 'N-HEX-02')",4.64678326732229
"('BENZE-01', 'SQUAL-01')",12.994659827918278
"('BENZE-01', 'CHLOR-01')",1.266952163873688
"('BENZE-01', 'N-BUT-01')",1.320034052282112
"('BENZE-01', 'CARBO-01')",0.30871356464566413
"('BENZE-01', 'ETHYL-03')",0.2400259510165004
"('BENZE-01', '1-PRO-01')",0.6098479197766261
"('BENZE-01', 'ACETO-02')",0.3472957398429855
"('BENZE-01', 'P-XYL-01')",0.302479584685274
"('BENZE-01', 'M-XYL-01')",0.3180623644697681
"('BENZE-01', 'ISOPR-01')",0.6751744111973487
"('BENZE-01', '2-MET-01')",0.1990841378149714
"('BENZE-01', '2-MET-02')",1.025440844991368
"('BENZE-01', '2:2:4-01')",1.0282779680565526
"('BENZE-01', '2-MET-03')",0.21051637908136725
"('BENZE-01', 'O-XYL-01')",0.3593660361152595
"('BENZE-01', 'DICHL-01')",0.9494364811463043
"('BENZE-01', '1:2-D-01')",0.8456858453670916
"('BENZE-01', '2:4-D-01')",1.2309849521104812
"('BENZE-01', '1-OCT-02')",6.426255878186888
"('BENZE-01', '2-MET-04')",4.911302280788746
"('BENZE-01', 'SULFO-01')",5.482754825573635
"('BENZE-01', 'N-MET-01')",1.3600609589491521
"('BENZE-01', 'CYCLO-03')",0.10860563704015719
"('BENZE-01', '2:3:4-01')",1.3517334005838832
