,MAPE
"('N-HEX-01', 'DICHL-01')",0.3112254307846124
"('N-HEX-01', '1:2-D-01')",0.3316991622337543
"('N-HEX-01', '2:4-D-01')",0.023016532454481077
"('N-HEX-01', '1-OCT-02')",1.432369254557029
"('N-HEX-01', '2-MET-04')",0.24746529778635423
"('N-HEX-01', 'SULFO-01')",6.313583329150191
"('N-HEX-01', 'CYCLO-03')",0.05751780501701757
"('N-HEX-01', '2:3:4-01')",0.08779239749853562
"('N-HEX-01', 'TETRA-01')",0.12590359302842852
"('N-HEX-01', 'NITRO-01')",1.5408408593752057
"('N-HEX-01', '1:4-D-01')",0.18720316018767744
"('N-HEX-01', 'N-PRO-01')",0.25346067712575926
"('N-HEX-01', 'N-DEC-01')",0.26098590117633164
"('N-HEX-01', 'N:N-D-01')",1.74903268909339
"('N-HEX-01', 'CHLOR-02')",0.3490423889085971
"('N-HEX-01', 'N-OCT-02')",0.8298926109548959
"('N-HEX-01', '2:5-D-01')",0.05798155826904389
"('N-HEX-01', 'METHY-03')",0.3794975725011149
"('N-HEX-01', '1-CHL-01')",0.29923017666795443
"('N-HEX-01', 'DI-N--01')",0.7730996504403019
"('N-HEX-01', 'DIMET-02')",4.108070675502575
"('N-HEX-01', 'DIETH-02')",0.06231759166111995
"('N-HEX-01', 'DIBUT-01')",1.1483412334667844
"('N-HEX-01', 'N-BUT-02')",0.42073101641248656
"('N-HEX-01', 'TRIPH-01')",1.927922191073449
"('N-HEX-01', '1-PEN-01')",0.8982304729477755
"('N-HEX-01', 'PROPY-01')",0.31171761303257434
"('N-HEX-01', 'N:N-D-02')",1.8312667279635935
"('N-HEX-01', 'ETHYL-04')",7.870336280660554
"('N-HEX-01', 'PROPI-01')",0.8934196657563654
"('N-HEX-01', 'N-OCT-03')",1.26518725271534
"('N-HEX-01', '4-FOR-01')",22.59043324984547
"('N-HEX-01', 'N-TET-01')",1.201798266476691
"('N-HEX-01', 'METHY-04')",0.0662659509383607
"('N-HEX-01', 'METHY-05')",1.6409693733852129
"('N-HEX-01', 'N-EIC-01')",0.9995910338609628
"('N-HEX-01', 'N-MET-02')",3.69014044312621
"('N-HEX-01', 'PYRID-02')",0.397487621185465
"('N-HEX-01', 'DIISO-01')",0.07696267613287634
"('N-HEX-01', '1-TRA-01')",0.3350436220293234
"('N-HEX-01', 'METHY-06')",0.2950962810145769
"('N-HEX-01', 'ANILI-01')",2.741500079652894
"('N-HEX-01', '1-PEN-02')",0.18329266977972986
"('N-HEX-01', 'NITRO-02')",2.128686546885538
"('N-HEX-01', 'TERT--01')",0.16447687764908733
"('N-HEX-01', 'TETRA-02')",3.4841672255710368
"('N-HEX-01', 'TRIET-02')",0.06938291429338288
"('N-HEX-01', '2-BUT-01')",0.24715854976212
"('N-HEX-01', 'N-MET-03')",4.768138779307372
"('N-HEX-01', 'ISOBU-01')",0.4539251269735904
"('N-HEX-01', 'METHY-07')",0.20063897548668455
"('N-HEX-01', 'ETHYL-05')",0.36375525505776507
"('N-HEX-01', 'ETHYL-06')",0.3190322715327183
"('N-HEX-01', 'METHY-08')",0.21956430589928963
"('N-HEX-01', 'PROPY-02')",5.266802616224297
"('N-HEX-01', 'METHY-09')",0.49376824852738505
"('N-HEX-01', 'N-BUT-03')",0.15121631606009367
"('N-HEX-01', '1-HEX-02')",1.3479751916987583
"('N-HEX-01', '2-PYR-01')",3.8453163154953325
"('N-HEX-01', 'N-TRI-01')",1.577851146589052
"('N-HEX-01', 'QUINO-01')",3.4401713836888232
"('N-HEX-01', 'DIETH-04')",1.3598121459078434
"('N-HEX-01', 'TRI-N-01')",4.232185904986735
"('N-HEX-01', 'CYCLO-04')",0.2887887971497579
"('N-HEX-01', '3-MET-01')",0.23608363863159085
"('N-HEX-01', 'TRICH-01')",0.16172708395671617
"('N-HEX-01', 'CYCLO-05')",1.1323118206875875
"('N-HEX-01', 'N-HEX-03')",1.2606381968220146
"('N-HEX-01', 'TRI-O-01')",7.809885419545698
"('N-HEX-01', '1-OCT-03')",1.917843693755147
"('N-HEX-01', 'N-HEX-04')",1.741960203285191
"('N-HEX-01', 'METHY-10')",1.6152589669239086
"('N-HEX-01', 'BROMO-01')",0.41953839417204714
"('N-HEX-01', 'CARBO-02')",0.15807349000529108
"('N-HEX-01', 'TRANS-01')",
"('N-HEX-01', '2-MET-05')",1.0584942343371941
"('N-HEX-01', 'N-DOD-01')",0.4257039162300232
"('N-HEX-01', 'N-PEN-02')",0.22648049932385714
"('N-HEX-01', 'TERT--02')",0.48864194668259947
"('N-HEX-01', 'PIMEL-01')",4.6455770217161785
"('N-HEX-01', 'STYRE-01')",0.9329549709571582
"('N-HEX-01', '2:2-D-01')",0.33485059189997274
"('N-HEX-01', 'BUTYR-01')",0.7163524491494944
"('N-HEX-01', 'CYCLO-06')",
"('N-HEX-01', '1:6-H-01')",5.197974444366815
"('N-HEX-01', 'GLYCE-01')",9.772106520929059
"('N-HEX-01', 'BENZO-01')",11.91368676019699
"('N-HEX-01', 'SEBAC-01')",5.1595962630019265
"('N-HEX-01', 'NITRO-03')",1.5640078989045458
"('N-HEX-01', 'LACTI-01')",7.171849429994875
"('N-HEX-01', 'PHENA-01')",3.2396845973169324
"('N-HEX-01', '2:3-D-01')",0.35501730895186634
"('N-HEX-01', '2-MET-06')",0.3599288667253474
"('N-HEX-01', 'STEAR-01')",0.819603854023124
"('N-HEX-01', 'BEHEN-01')",1.7750839549542647
"('N-HEX-01', 'FORMA-01')",22.568399875756427
