,MAE
"('N-HEX-01', 'P-XYL-01')",0.40136298532260756
"('N-HEX-01', 'M-XYL-01')",0.4275793247658097
"('N-HEX-01', 'ISOPR-01')",1.0900834800652277
"('N-HEX-01', '2-MET-01')",0.7198642743946942
"('N-HEX-01', '2-MET-02')",0.03941287176693988
"('N-HEX-01', '2:2:4-01')",0.12619149413545486
"('N-HEX-01', '2-MET-03')",0.3274057678297078
"('N-HEX-01', 'O-XYL-01')",1.0045652977989583
"('N-HEX-01', 'DICHL-01')",1.7047649196603347
"('N-HEX-01', '1:2-D-01')",1.3579606315509996
"('N-HEX-01', '2:4-D-01')",0.11889506517495578
"('N-HEX-01', '1-OCT-02')",4.631104510650233
"('N-HEX-01', '2-MET-04')",0.17910196367179593
"('N-HEX-01', 'SULFO-01')",19.436801004913136
"('N-HEX-01', 'CYCLO-03')",0.24818973892438453
"('N-HEX-01', '2:3:4-01')",0.7213906645047696
"('N-HEX-01', 'TETRA-01')",0.15920292760760887
"('N-HEX-01', 'NITRO-01')",6.703909440992278
"('N-HEX-01', '1:4-D-01')",1.0427577975783529
"('N-HEX-01', 'N-PRO-01')",0.33834119724423606
"('N-HEX-01', 'N-DEC-01')",1.053655073087497
"('N-HEX-01', 'N:N-D-01')",5.627091014938386
"('N-HEX-01', 'CHLOR-02')",0.7133063950062011
"('N-HEX-01', 'N-OCT-02')",3.9496217857579863
"('N-HEX-01', '2:5-D-01')",0.19980046151824074
"('N-HEX-01', 'METHY-03')",1.5101846267838333
"('N-HEX-01', '1-CHL-01')",0.7831696316948771
"('N-HEX-01', 'DI-N--01')",5.536849677849776
"('N-HEX-01', 'DIMET-02')",15.668471723366238
"('N-HEX-01', 'DIETH-02')",0.7782002931721433
"('N-HEX-01', 'DIBUT-01')",5.137372848114907
"('N-HEX-01', 'N-BUT-02')",1.2248172205360361
"('N-HEX-01', 'TRIPH-01')",4.2739161996801345
"('N-HEX-01', '1-PEN-01')",3.8393553009021555
"('N-HEX-01', 'PROPY-01')",1.118920183358708
"('N-HEX-01', 'N:N-D-02')",6.243372342001572
"('N-HEX-01', 'ETHYL-04')",32.39027141609363
"('N-HEX-01', 'PROPI-01')",3.2235943593332332
"('N-HEX-01', 'N-OCT-03')",7.3215785580256405
"('N-HEX-01', '4-FOR-01')",130.69128455180856
"('N-HEX-01', 'N-TET-01')",6.209746939711161
"('N-HEX-01', 'METHY-04')",0.4675875566824993
"('N-HEX-01', 'METHY-05')",3.591923636630174
"('N-HEX-01', 'N-EIC-01')",4.690564155996015
"('N-HEX-01', 'N-MET-02')",9.290836904239006
"('N-HEX-01', 'PYRID-02')",1.8154245818735217
"('N-HEX-01', 'DIISO-01')",0.34100919470339824
"('N-HEX-01', '1-TRA-01')",0.18419036614765769
"('N-HEX-01', 'METHY-06')",1.4799036112780852
"('N-HEX-01', 'ANILI-01')",9.721419617827245
"('N-HEX-01', '1-PEN-02')",2.7466763281917546
"('N-HEX-01', 'NITRO-02')",7.229489113858573
"('N-HEX-01', 'TERT--01')",1.357681112216603
"('N-HEX-01', 'TETRA-02')",7.9494074872209435
"('N-HEX-01', 'TRIET-02')",0.11876683131188741
"('N-HEX-01', '2-BUT-01')",4.790322413415012
"('N-HEX-01', 'N-MET-03')",14.17732016925048
"('N-HEX-01', 'ISOBU-01')",5.578344907246216
"('N-HEX-01', 'METHY-07')",1.2198207241959598
"('N-HEX-01', 'ETHYL-05')",1.4200994498510109
"('N-HEX-01', 'ETHYL-06')",0.847860249874771
"('N-HEX-01', 'METHY-08')",0.43417084346098916
"('N-HEX-01', 'PROPY-02')",16.365417719657543
"('N-HEX-01', 'METHY-09')",1.88466617099161
"('N-HEX-01', 'N-BUT-03')",0.7942807749875668
"('N-HEX-01', '1-HEX-02')",6.437538043950377
"('N-HEX-01', '2-PYR-01')",15.838869380733483
"('N-HEX-01', 'N-TRI-01')",8.91845602471202
"('N-HEX-01', 'QUINO-01')",7.8736322902716935
"('N-HEX-01', 'DIETH-04')",1.885992643668168
"('N-HEX-01', 'TRI-N-01')",18.496165916983095
"('N-HEX-01', 'CYCLO-04')",1.630592206937777
"('N-HEX-01', '3-MET-01')",0.05566771538868973
"('N-HEX-01', 'TRICH-01')",0.18637894549787012
"('N-HEX-01', 'CYCLO-05')",3.7424852799279487
"('N-HEX-01', 'N-HEX-03')",4.003118924357072
"('N-HEX-01', 'TRI-O-01')",33.57922486613437
"('N-HEX-01', '1-OCT-03')",6.3813736555574065
"('N-HEX-01', 'N-HEX-04')",10.525659857674208
"('N-HEX-01', 'METHY-10')",7.650319128009724
"('N-HEX-01', 'BROMO-01')",1.5699525949804531
"('N-HEX-01', 'CARBO-02')",1.510822985647161
"('N-HEX-01', 'TRANS-01')",
"('N-HEX-01', '2-MET-05')",4.158147769316042
"('N-HEX-01', 'N-DOD-01')",1.8568802286644186
"('N-HEX-01', 'N-PEN-02')",0.556216918096814
"('N-HEX-01', 'TERT--02')",1.107830668398967
"('N-HEX-01', 'PIMEL-01')",12.585850343236709
"('N-HEX-01', 'STYRE-01')",4.385209941427115
"('N-HEX-01', '2:2-D-01')",0.11585966636697509
"('N-HEX-01', 'BUTYR-01')",1.6167479779796243
"('N-HEX-01', 'CYCLO-06')",
"('N-HEX-01', '1:6-H-01')",13.492864817290435
"('N-HEX-01', 'GLYCE-01')",13.766066382925784
"('N-HEX-01', 'BENZO-01')",61.28769871528032
"('N-HEX-01', 'SEBAC-01')",9.615195355456521
"('N-HEX-01', 'NITRO-03')",5.281768982656904
"('N-HEX-01', 'LACTI-01')",19.56375044173441
"('N-HEX-01', 'PHENA-01')",5.197330038681981
"('N-HEX-01', '2:3-D-01')",0.025698896111011914
"('N-HEX-01', '2-MET-06')",0.8781017577055624
"('N-HEX-01', 'STEAR-01')",2.9864207324431096
"('N-HEX-01', 'BEHEN-01')",9.835646923254597
"('N-HEX-01', 'FORMA-01')",130.17631698895426
"('N-HEX-01', 'DIBUT-02')",4.27980192310404
"('N-HEX-01', 'DODEC-01')",6.16754636937882
"('N-HEX-01', 'GAMMA-01')",25.209146461574928
"('N-HEX-01', '1:2:2-01')",76.84436367615912
"('N-HEX-01', '1-MET-01')",2.7184364181174168
"('N-HEX-01', 'FLUOR-01')",0.06417967167386288
"('N-HEX-01', 'CYCLO-07')",0.7437041804066178
"('N-HEX-01', '1:2-D-02')",5.772510934231561
"('N-HEX-01', 'CIS-1-01')",
"('N-HEX-01', 'N-DOT-01')",
"('N-HEX-01', 'FURAN')",224.51046900674018
"('N-HEX-01', 'BUTYL-01')",0.4623217497254869
"('N-HEX-01', 'ACETA-02')",6.807976642937116
"('N-HEX-01', '1-CHL-02')",3.3472719099765076
"('N-HEX-01', 'N-PRO-02')",1.713745575396826
"('N-HEX-01', '3-MET-03')",
"('N-HEX-01', 'METHY-11')",0.21550177356495873
"('N-HEX-01', '1:1:1-01')",0.8015903982134118
"('N-HEX-01', '1-NIT-01')",3.988801976432863
"('N-HEX-01', 'ETHYL-07')",4.064094787225769
"('N-HEX-01', 'ISOBU-02')",3.080255904399159
"('N-HEX-01', '2:3-D-02')",
"('N-HEX-01', 'N-DOC-01')",5.3557093906763145
"('N-HEX-01', '1-HEX-03')",6.559620656821118
"('N-HEX-01', '1:3-B-01')",0.2268926829971546
"('N-HEX-01', 'BIS-C-01')",20.376664631795066
"('N-HEX-01', 'CAPRO-01')",21.346562037305173
"('N-HEX-01', 'CYCLO-08')",7.893860173441878
"('N-HEX-01', 'CYCLO-09')",2.5720640935364734
"('N-HEX-01', '1-BUT-01')",1.8111513137353643
"('N-HEX-01', 'GLUTA-01')",19.880080853021113
"('N-HEX-01', 'DIISO-02')",8.26654325354973
"('N-HEX-01', 'PROPA-01')",2.0927373112439676
"('N-HEX-01', '1-TET-01')",5.109197474585893
"('N-HEX-01', '1-EIC-01')",4.544225622786789
"('N-HEX-01', 'BENZY-01')",6.346900368096399
"('N-HEX-01', 'TRANS-02')",2.872344996266141
"('N-HEX-01', 'N-BUT-04')",0.083962377440833
"('N-HEX-01', 'ISOPR-02')",1.7188767705462016
"('N-HEX-01', 'GLYCE-02')",9.271268714047022
"('N-HEX-01', 'ISOBU-03')",1.6528311456832627
"('N-HEX-01', '1-DEC-01')",0.770040392804953
"('N-HEX-01', 'DIOCT-01')",3.495005116344943
"('N-HEX-01', 'ADIPO-01')",13.46820681818745
"('N-HEX-01', '2-MET-07')",1.2376386537727222
"('N-HEX-01', '1-OCT-04')",3.404155630251165
"('N-HEX-01', '2:2-D-02')",
"('N-HEX-01', 'N-BUT-05')",0.17335021201632983
"('N-HEX-01', '1-HEP-02')",
"('N-HEX-01', 'TERT--03')",0.07219021558234322
"('N-HEX-01', 'BENZY-02')",11.060379336031088
"('N-HEX-01', '3-MET-04')",0.19908969286056744
"('N-HEX-01', '2:2:4-02')",
"('N-HEX-01', 'CIS-D-01')",0.9703647505088896
"('N-HEX-01', '1-ETH-01')",
"('N-HEX-01', 'D-LIM-01')",6.327850753920155
"('N-HEX-01', '2-NIT-01')",3.518141966270088
"('BENZE-01', 'N-HEP-01')",0.37490261958203325
"('BENZE-01', 'CYCLO-01')",0.12805077570975315
"('BENZE-01', 'N-OCT-01')",0.40832323336736503
"('BENZE-01', 'TOLUE-01')",0.08722251788985043
"('BENZE-01', 'METHY-02')",0.15315102294458957
"('BENZE-01', '1-HEX-01')",0.2692670847074814
"('BENZE-01', 'ETHYL-01')",0.25154713445986093
"('BENZE-01', 'N-PEN-01')",0.5702000650967431
"('BENZE-01', '1-HEP-01')",0.1925502324065494
"('BENZE-01', 'ETHAN-01')",0.6033098043340874
"('BENZE-01', 'METHA-01')",0.8195307574941789
"('BENZE-01', '1-OCT-01')",0.1768287260084292
"('BENZE-01', 'N-NON-01')",1.0805059158818762
"('BENZE-01', 'CYCLO-02')",0.4208375221057238
"('BENZE-01', 'METHY-01')",0.08976251091720909
"('BENZE-01', 'ACETO-01')",0.5096527083860062
"('BENZE-01', 'ETHYL-02')",0.07720012488600919
"('BENZE-01', 'N-HEX-02')",8.41119233520211
"('BENZE-01', 'SQUAL-01')",12.753509360964376
"('BENZE-01', 'CHLOR-01')",0.10656639285303723
"('BENZE-01', 'N-BUT-01')",1.2365285965920394
"('BENZE-01', 'CARBO-01')",0.08356835554513074
"('BENZE-01', 'ETHYL-03')",0.23813671097955544
"('BENZE-01', '1-PRO-01')",0.35503174034871904
"('BENZE-01', 'ACETO-02')",0.4858950725755061
"('BENZE-01', 'P-XYL-01')",0.3077362793930871
"('BENZE-01', 'M-XYL-01')",0.3188366810230893
"('BENZE-01', 'ISOPR-01')",0.21040106705997014
"('BENZE-01', '2-MET-01')",0.2644208102790976
"('BENZE-01', '2-MET-02')",0.32704922791796204
"('BENZE-01', '2:2:4-01')",0.363028049172384
"('BENZE-01', '2-MET-03')",0.25353883390559534
"('BENZE-01', 'O-XYL-01')",0.35809498762655506
"('BENZE-01', 'DICHL-01')",0.22753016865918868
"('BENZE-01', '1:2-D-01')",0.39978746663588266
"('BENZE-01', '2:4-D-01')",0.3596553043806408
"('BENZE-01', '1-OCT-02')",2.342597065365291
"('BENZE-01', '2-MET-04')",1.948456672301818
"('BENZE-01', 'SULFO-01')",4.923084519088885
"('BENZE-01', 'N-MET-01')",0.1328802280069009
"('BENZE-01', 'CYCLO-03')",0.24240777910391115
"('BENZE-01', '2:3:4-01')",0.40446907964856293
"('BENZE-01', 'TETRA-01')",0.5156314622774075
"('BENZE-01', 'NITRO-01')",1.1387554150320993
"('BENZE-01', '1:4-D-01')",0.7691625480008445
"('BENZE-01', 'N-PRO-01')",0.5886822325771478
"('BENZE-01', 'N-DEC-01')",2.449046042506093
"('BENZE-01', 'N:N-D-01')",0.9795550552586694
"('BENZE-01', 'CHLOR-02')",0.13543156075639567
"('BENZE-01', 'N-OCT-02')",5.849865720034245
"('BENZE-01', '2:5-D-01')",0.3197449030802405
"('BENZE-01', 'METHY-03')",0.12436214960612227
"('BENZE-01', '1-CHL-01')",0.08339229358142632
"('BENZE-01', 'DI-N--01')",11.798213867680388
"('BENZE-01', 'DIMET-02')",3.2027599313196427
