,MAPE
"('N-HEX-01', 'BUTYL-01')",0.11438078413977988
"('N-HEX-01', 'ACETA-02')",2.367798834017934
"('N-HEX-01', '1-CHL-02')",0.44000352610707816
"('N-HEX-01', 'N-PRO-02')",0.5652424660338772
"('N-HEX-01', '3-MET-03')",
"('N-HEX-01', 'METHY-11')",0.18225184448747567
"('N-HEX-01', '1:1:1-01')",0.022296728311763048
"('N-HEX-01', '1-NIT-01')",1.2888569101829495
"('N-HEX-01', 'ETHYL-07')",1.0243110681437084
"('N-HEX-01', 'ISOBU-02')",0.18028766789438808
"('N-HEX-01', '2:3-D-02')",
"('N-HEX-01', 'N-DOC-01')",1.047073750905091
"('N-HEX-01', '1-HEX-03')",0.7320887522225227
"('N-HEX-01', '1:3-B-01')",0.15933836709687263
"('N-HEX-01', 'BIS-C-01')",6.096894561193316
"('N-HEX-01', 'CAPRO-01')",5.708417638733766
"('N-HEX-01', 'CYCLO-08')",1.518512309682433
"('N-HEX-01', 'CYCLO-09')",0.6565926603928257
"('N-HEX-01', '1-BUT-01')",0.13047839880471881
"('N-HEX-01', 'GLUTA-01')",5.644430690798121
"('N-HEX-01', 'DIISO-02')",1.5583127615231027
"('N-HEX-01', 'PROPA-01')",0.4656045153397232
"('N-HEX-01', '1-TET-01')",1.2047634688058635
"('N-HEX-01', '1-EIC-01')",1.2735865275244032
"('N-HEX-01', 'BENZY-01')",1.840633266393428
"('N-HEX-01', 'TRANS-02')",0.14146968471424454
"('N-HEX-01', 'N-BUT-04')",0.07554875988360824
"('N-HEX-01', 'ISOPR-02')",0.5314623941329989
"('N-HEX-01', 'GLYCE-02')",4.670131892553348
"('N-HEX-01', 'ISOBU-03')",0.17918872054094115
"('N-HEX-01', '1-DEC-01')",0.27736836075456034
"('N-HEX-01', 'DIOCT-01')",1.1496481757142527
"('N-HEX-01', 'ADIPO-01')",3.4515577723280124
"('N-HEX-01', '2-MET-07')",0.40476797404866766
"('N-HEX-01', '1-OCT-04')",0.7494230079070544
"('N-HEX-01', '2:2-D-02')",
"('N-HEX-01', 'N-BUT-05')",0.046050795326832664
"('N-HEX-01', '1-HEP-02')",
"('N-HEX-01', 'TERT--03')",0.027676185608891755
"('N-HEX-01', 'BENZY-02')",3.8928652731414366
"('N-HEX-01', '3-MET-04')",0.0637567174449906
"('N-HEX-01', '2:2:4-02')",
"('N-HEX-01', 'CIS-D-01')",0.5030756034629023
"('N-HEX-01', '1-ETH-01')",
"('N-HEX-01', 'D-LIM-01')",1.8126355458033383
"('N-HEX-01', '2-NIT-01')",0.8829057239943224
"('BENZE-01', 'N-HEP-01')",0.09028258311664798
"('BENZE-01', 'CYCLO-01')",0.05772113039932958
"('BENZE-01', 'N-OCT-01')",0.21463946033435918
"('BENZE-01', 'TOLUE-01')",0.02614914300948095
"('BENZE-01', 'METHY-02')",0.12896187369560425
"('BENZE-01', '1-HEX-01')",0.146809187158423
"('BENZE-01', 'ETHYL-01')",0.26979306657538216
"('BENZE-01', 'N-PEN-01')",0.2673465343117623
"('BENZE-01', '1-HEP-01')",0.12158486699429501
"('BENZE-01', 'ETHAN-01')",0.1929671052405999
"('BENZE-01', 'METHA-01')",0.2793517301933116
"('BENZE-01', '1-OCT-01')",0.16014114564873824
"('BENZE-01', 'N-NON-01')",0.36702351854039056
"('BENZE-01', 'CYCLO-02')",0.12359782288008503
"('BENZE-01', 'METHY-01')",0.10040209020809189
"('BENZE-01', 'ACETO-01')",0.13561572375633987
